ndims,neval,result_mean,result_sdev,result_gen_time,result_eval_time,run_num,eval_time_perc,total_time
2,10000,1.2602353518973008,0.33721063932154616,1.3094992637634277,0.517615795135498,4,0.28,1.8271150588989258
2,100000,0.9031692566933375,0.08369708496019998,0.05884289741516113,0.282245397567749,4,0.83,0.34108829498291016
2,1000000,1.0288136127060459,0.029016934033142268,0.6113653182983398,2.850379467010498,4,0.82,3.461744785308838
2,10000000,1.0007787528242515,0.008929803133880863,8.480327844619751,28.818951845169067,4,0.77,37.29927968978882
4,10000,0.018311124856328683,0.01402771601017278,0.6183469295501709,0.5166187286376953,4,0.46,1.1349656581878662
4,100000,0.009087591002671825,0.008755953531314947,0.07579731941223145,0.31615471839904785,4,0.81,0.3919520378112793
4,1000000,2.823299114717179,1.973075741882432,0.7908859252929688,3.2124109268188477,4,0.8,4.003296852111816
4,10000000,1.2506379476105758,0.32744650866135055,10.85298466682434,31.89672350883484,4,0.75,42.74970817565918
6,10000,8.501727521536785e-51,6.01240683407749e-51,0.8028535842895508,0.5186135768890381,4,0.39,1.3214671611785889
6,100000,5.419776547397153e-22,5.092965720145589e-22,0.0967409610748291,0.35505080223083496,4,0.79,0.45179176330566406
6,1000000,2.4897074519083777e-05,2.4890195886858916e-05,1.0033178329467773,3.492661952972412,4,0.78,4.4959797859191895
6,10000000,0.004008178252555893,0.003934069925947759,14.498238801956177,35.177950859069824,4,0.71,49.676189661026
8,10000,1.4767613536493234e-114,1.4767613536493102e-114,1.3962676525115967,0.5265917778015137,4,0.27,1.9228594303131104
8,100000,3.139462655936256e-76,3.139461853234068e-76,0.11070418357849121,0.3839731216430664,4,0.78,0.4946773052215576
8,1000000,1.0907837482290791e-27,1.0907837481026823e-27,1.1728646755218506,3.828763484954834,4,0.77,5.001628160476685
8,10000000,3.3535426734993416e-15,3.3143173300885274e-15,16.87189269065857,38.469151973724365,4,0.7,55.341044664382935
2,10000,1.0575422404590684,0.271779879003831,1.2745928764343262,0.5186128616333008,5,0.29,1.793205738067627
2,100000,0.9146996387360015,0.08619966848696692,0.05984020233154297,0.28822875022888184,5,0.83,0.3480689525604248
2,1000000,1.0019951010321306,0.02832469505094936,0.6083738803863525,2.850379467010498,5,0.82,3.4587533473968506
2,10000000,0.997858648076922,0.008920064403932733,8.510247707366943,28.546679735183716,5,0.77,37.05692744255066
4,10000,0.01817873894000198,0.018175187421627218,0.6562459468841553,0.517615795135498,5,0.44,1.1738617420196533
4,100000,1.3990081803599488,1.3871205980909926,0.07779216766357422,0.31914663314819336,5,0.8,0.3969388008117676
4,1000000,0.33458798416504315,0.237282942106058,0.7928802967071533,3.186480760574341,5,0.8,3.979361057281494
4,10000000,0.9684445890664596,0.28060929752646663,10.535832166671753,32.0722541809082,5,0.75,42.608086347579956
6,10000,5.68336045052068e-53,5.683360450520036e-53,0.7958724498748779,0.5206079483032227,5,0.4,1.3164803981781006
6,100000,7.123138713850994e-26,7.021387991439946e-26,0.09474682807922363,0.354053258895874,5,0.79,0.44880008697509766
6,1000000,0.0023085529054217243,0.0023085444938958036,0.9993283748626709,3.528566360473633,5,0.78,4.527894735336304
6,10000000,6.307628553077554e-05,5.9277909898588246e-05,13.880888938903809,35.01538562774658,5,0.72,48.89627456665039
8,10000,1.20937203809962e-128,1.209372038099879e-128,1.1249926090240479,0.5275890827178955,5,0.32,1.6525816917419434
8,100000,7.964958703623925e-44,7.964958703631823e-44,0.11170148849487305,0.38197898864746094,5,0.77,0.493680477142334
8,1000000,3.2452176210727194e-52,3.245217620660749e-52,1.300523042678833,3.8397340774536133,5,0.75,5.140257120132446
8,10000000,1.7103768905355878e-17,1.648956849308758e-17,16.487919092178345,38.60578680038452,5,0.7,55.093705892562866
