ndims,neval,result_mean,result_sdev,result_gen_time,result_eval_time,run_num,eval_time_perc
6,1000000,-0.0002933794867858812,0.2886832333322734,0.05385589599609375,0.009972810745239258,2,0.16
6,10000000,0.00020429782501473585,0.2887154552147123,0.5575094223022461,0.0967416763305664,2,0.15
8,100000,-0.0038802482287649764,0.24984476150378873,0.04388308525085449,0.007978200912475586,2,0.15
8,1000000,-8.36219778459638e-05,0.24995625114401016,0.07878899574279785,0.008976221084594727,2,0.1
8,10000000,8.940451951518993e-05,0.24994597511494263,0.7958714962005615,0.1077122688293457,2,0.12
2,100000,-0.01972222929028387,0.4999169857756358,0.05186128616333008,0.007978439331054688,3,0.13
2,1000000,-0.02100671138942368,0.4993914945455054,0.01695561408996582,0.007977724075317383,3,0.32
2,10000000,-0.01991950423040296,0.4995063164019647,0.19647455215454102,0.08078384399414062,3,0.29
4,100000,0.002133104190340783,0.35370963417946677,0.016955137252807617,0.007978439331054688,3,0.32
4,1000000,0.0010445759190701913,0.35354450439442925,0.039893150329589844,0.009974002838134766,3,0.2
4,10000000,0.0013733893634439158,0.3535766304469153,0.391951322555542,0.08976030349731445,3,0.19
6,100000,0.002164126082765586,0.28910860676918543,0.030916929244995117,0.00797891616821289,3,0.21
6,1000000,0.0002719668610089859,0.2886528591151508,0.05385613441467285,0.008975744247436523,3,0.14
6,10000000,0.0003387225758445039,0.2886942335961375,0.589423656463623,0.08577108383178711,3,0.13
8,100000,0.002542085875978019,0.24939653205269907,0.04487943649291992,0.00797891616821289,3,0.15
8,1000000,-0.0004898377632517751,0.2499847103313694,0.0747995376586914,0.009973764419555664,3,0.12
8,10000000,-0.0002419366937951212,0.25002146530280916,0.780911922454834,0.08976006507873535,3,0.1
2,100000,-0.019475260667672887,0.4993127701081878,0.05285835266113281,0.007978439331054688,4,0.13
2,1000000,-0.02222258960562316,0.49934169596044975,0.019946813583374023,0.008976221084594727,4,0.31
2,10000000,-0.020005162006364787,0.4995799952083342,0.1964740753173828,0.0827791690826416,4,0.3
4,100000,0.002619885442758565,0.3528409566161098,0.016954421997070312,0.00797891616821289,4,0.32
4,1000000,0.0005695417852371798,0.3534751289783801,0.0359036922454834,0.008975982666015625,4,0.2
4,10000000,0.0012065867521777619,0.35359617625557793,0.39294958114624023,0.07679486274719238,4,0.16
6,100000,-0.005038802113406775,0.28876290887825945,0.0359036922454834,0.007978677749633789,4,0.18
6,1000000,-0.0008908345743892742,0.28860663630713307,0.05984020233154297,0.010970830917358398,4,0.15
6,10000000,2.7722201560927884e-05,0.2886803272924074,0.6053807735443115,0.08876252174377441,4,0.13
8,100000,0.0013552215315762242,0.24983958924551533,0.04587721824645996,0.008975982666015625,4,0.16
8,1000000,-0.001004205050944314,0.2499707018720893,0.06881594657897949,0.0109710693359375,4,0.14
8,10000000,-0.00020869866353870185,0.2500210830446457,0.7839035987854004,0.10073065757751465,4,0.11
2,100000,-0.019543264547286034,0.5000131323736637,0.05186128616333008,0.00797891616821289,5,0.13
2,1000000,-0.018670969041132083,0.49969988994797865,0.01695418357849121,0.008976221084594727,5,0.35
2,10000000,-0.0201683516816852,0.4994965429211888,0.19647479057312012,0.08876228332519531,5,0.31
4,100000,0.0019319242117700872,0.3538298031671299,0.016954898834228516,0.007978439331054688,5,0.32
4,1000000,0.0009060599333555157,0.3536013889781986,0.041887760162353516,0.009973526000976562,5,0.19
4,10000000,0.0012889234539327564,0.3535136535730788,0.407909631729126,0.0857701301574707,5,0.17
6,100000,-0.002955999103929844,0.2886059711669362,0.03091740608215332,0.00797891616821289,5,0.21
6,1000000,-0.0006810217808581771,0.28860314962330513,0.05884242057800293,0.009973287582397461,5,0.14
6,10000000,-0.00023575615212784642,0.2886625936280328,0.5884268283843994,0.0857703685760498,5,0.13
8,100000,0.0005471565269504177,0.25010296234660107,0.04488015174865723,0.007978677749633789,5,0.15
8,1000000,0.0015089894859114336,0.2501278118211864,0.07479977607727051,0.010970592498779297,5,0.13
8,10000000,0.00041602632048807255,0.2500215178109871,0.7948744297027588,0.09973359107971191,5,0.11
2,100000,-0.0155497801976603,0.4996524888642403,0.05385565757751465,0.006981372833251953,6,0.11
2,1000000,-0.02066436208594199,0.4992623002919854,0.020943880081176758,0.006981611251831055,6,0.25
2,10000000,-0.020333275161948623,0.4994883592548894,0.2074451446533203,0.07579731941223145,6,0.27
4,100000,0.0013855904757362333,0.3539002450365651,0.016954660415649414,0.007979154586791992,6,0.32
4,1000000,-4.475245847311208e-05,0.35360075921733153,0.03989267349243164,0.009973526000976562,6,0.2
4,10000000,0.0012566378449568889,0.35357871756634596,0.39095449447631836,0.08976030349731445,6,0.19
6,100000,-0.002389163656925843,0.28863279369276734,0.03889608383178711,0.006981372833251953,6,0.15
6,1000000,0.0003570033173397804,0.28868438565381,0.05585050582885742,0.008975982666015625,6,0.14
6,10000000,0.000294787699422514,0.28866308147485853,0.5864317417144775,0.10272526741027832,6,0.15
8,100000,0.0004539353748771414,0.249798956197753,0.04587745666503906,0.007978439331054688,6,0.15
8,1000000,-0.0006402578201329393,0.2499598520864742,0.08377647399902344,0.010970830917358398,6,0.12
8,10000000,-0.0003074576574514526,0.2500048629571004,0.7858982086181641,0.09873557090759277,6,0.11
2,100000,-0.018115014269671718,0.4998908051944454,0.05086398124694824,0.007979631423950195,7,0.14
2,1000000,-0.020883165833878947,0.4994180294698963,0.019945859909057617,0.00797891616821289,7,0.29
2,10000000,-0.020180891596063427,0.49960904367623066,0.19846892356872559,0.08178114891052246,7,0.29
4,100000,0.0015054852577043314,0.35344183589945044,0.015957117080688477,0.007979393005371094,7,0.33
4,1000000,0.00209547252208388,0.3535778830481433,0.038895368576049805,0.008975744247436523,7,0.19
4,10000000,0.001022667392181026,0.35356011071305266,0.39594173431396484,0.08078336715698242,7,0.17
6,100000,0.0005032790068419937,0.2886786468215307,0.03191518783569336,0.007978439331054688,7,0.2
6,1000000,-3.339023063884966e-05,0.28869777230378035,0.06482696533203125,0.00997304916381836,7,0.13
6,10000000,0.0002679126077171213,0.2886465504252165,0.5954077243804932,0.09075736999511719,7,0.13
8,100000,0.00035930564927488915,0.2500511424620225,0.04388308525085449,0.007978439331054688,7,0.15
8,1000000,-0.00041751920313578303,0.2500862366207457,0.07978653907775879,0.00997304916381836,7,0.11
8,10000000,-6.362168673012678e-05,0.25004739848952323,0.7819092273712158,0.10172772407531738,7,0.12
